filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
blues.00011.wav,661794,0.3658873736858368,0.10200271010398865,0.06570573896169662,0.002499327063560486,1352.7427099786896,511953.35535614414,1756.8820972445817,220316.5829308348,2685.1138227776974,2813078.576978251,0.043930584759280744,0.0018957123722602104,0.12315769439805699,0.022423674201225794,-1.1477747648314107e-05,0.0006338636158034205,161.4990234375,-287.931884765625,124.01078033447266,5.467447757720947,33.66307067871094,1.091653823852539,14.703699111938477,-4.881141662597656,8.668891906738281,0.7843313813209534,6.576079845428467,-4.8758158683776855,-3.1767611503601074,-5.538258075714111,-6.779148101806641,-2.6465134620666504,-2.9903202056884766,-3.3829944133758545,-1.8589837551116943,1.8391859531402588,-4.891355037689209,5931.3466796875,994.9955444335938,302.07550048828125,344.494140625,441.2162170410156,235.3848419189453,149.5320587158203,189.32147216796875,148.67031860351562,114.22454833984375,93.7771987915039,84.19608306884766,65.79285430908203,60.8388557434082,55.49734115600586,54.537933349609375,39.83585739135742,46.82573318481445,37.058921813964844,28.13030433654785,blues
blues.00012.wav,661794,0.26933804154396057,0.09390120208263397,0.11898959428071976,0.004055325873196125,1360.685601396563,257080.63359460744,1567.2994687681546,44995.603798173855,2695.422448248985,986102.3658524323,0.06909500676720805,0.002380562343826463,0.12843730471187442,0.026521439805633047,-5.936124944128096e-05,0.00263311923481524,92.28515625,-207.23829650878906,132.82740783691406,-15.454079627990723,60.98097229003906,0.7190261483192444,12.461328506469727,1.163385033607483,-1.5329197645187378,-17.895849227905273,8.360363006591797,-2.459650993347168,-0.5846391320228577,0.3722643554210663,2.5984127521514893,-5.186428070068359,-9.530309677124023,-9.237473487854004,-2.8471038341522217,-1.4193835258483887,-5.933352947235107,4575.77587890625,666.022705078125,935.2314453125,330.5326232910156,313.9482421875,101.10465240478516,107.93307495117188,111.63530731201172,96.37596893310547,94.8114013671875,139.65951538085938,92.7442855834961,86.13247680664062,53.73542785644531,45.90580749511719,69.25321197509766,63.56403350830078,68.84709930419922,112.5743408203125,91.4605712890625,blues
blues.00013.wav,661794,0.26491037011146545,0.09119747579097748,0.11312991380691528,0.004192740190774202,1324.5278253934111,171556.8842737505,1827.8501317079445,78336.96974358366,2641.597767274507,1026099.9817452475,0.0514017032820959,0.001255387820866968,0.15642093929176384,0.0340189293562912,-6.035734622855671e-05,0.0016058078035712242,107.666015625,-209.80392456054688,124.46475982666016,10.309393882751465,47.016357421875,6.478227138519287,15.415120124816895,-2.015941619873047,6.7262187004089355,-21.543222427368164,10.720834732055664,-5.532846450805664,-2.195727586746216,-3.0491857528686523,8.643511772155762,-0.3070129156112671,-0.6329177618026733,-2.933558702468872,-1.706299066543579,-1.767315149307251,-7.755138874053955,1968.652587890625,541.9334716796875,662.1497192382812,148.41470336914062,101.90165710449219,146.171142578125,69.43244171142578,76.01961517333984,96.41770935058594,95.86040496826172,90.65170288085938,59.19818878173828,52.31441116333008,71.75553131103516,68.60345458984375,88.57952117919922,97.39020538330078,104.24755859375,88.8240737915039,113.83578491210938,blues
blues.00014.wav,661794,0.3288930356502533,0.10805749893188477,0.06699823588132858,0.0027116744313389063,1171.9674317528452,147268.4565220017,1705.3701298880749,96499.73883631302,2133.194345000725,870073.8748946177,0.045036675850734724,0.001559970831725131,0.1619798360578349,0.0349472211884075,-0.00020128210599068552,0.00119984510820359,151.99908088235293,-305.66436767578125,113.0710220336914,12.10733413696289,45.05219650268555,17.734384536743164,14.590070724487305,4.147995948791504,0.2263115644454956,-7.021586894989014,13.646476745605469,8.914210319519043,1.3037985563278198,5.954978942871094,8.54747200012207,1.1196221113204956,0.5982413291931152,0.0608426108956337,-3.7137508392333984,-0.9935343265533447,-1.8043831586837769,8192.6328125,682.1485595703125,1462.7547607421875,224.5673370361328,248.84837341308594,154.572021484375,157.6145477294922,166.89559936523438,97.58989715576172,76.79963684082031,90.02955627441406,62.693885803222656,64.31770324707031,76.00692749023438,137.0182647705078,67.72880554199219,96.5957260131836,65.65948486328125,89.3737564086914,113.50517272949219,blues
blues.00015.wav,661794,0.2697315216064453,0.09497305750846863,0.08060579746961594,0.0028306315653026104,1420.4385715704166,199934.3830514022,1731.176852821169,81312.15275854491,2823.8972320910675,668364.928408504,0.06370125495456304,0.0019409896600481654,0.16742478628537652,0.03814599960988941,-9.065944323083386e-05,0.002335531869903207,99.38401442307692,-238.51962280273438,120.10218811035156,-4.22194766998291,42.294593811035156,5.923821926116943,13.911397933959961,5.350523948669434,1.8952674865722656,-16.928089141845703,12.343145370483398,3.938899517059326,-1.3966829776763916,0.0130277955904603,3.585257053375244,-4.500638961791992,-5.539845943450928,-6.884509563446045,-4.824553966522217,1.7439974546432495,-1.8783105611801147,4379.62548828125,728.1787719726562,978.796142578125,383.1859436035156,298.7218322753906,117.38613891601562,119.63874816894531,143.87918090820312,89.81885528564453,76.23275756835938,81.61116027832031,60.90996170043945,60.56659698486328,89.51395416259766,101.89453125,77.41566467285156,93.56861114501953,65.7004623413086,78.28547668457031,131.15252685546875,blues
blues.00016.wav,661794,0.30818358063697815,0.10034818947315216,0.08142257481813431,0.0026397062465548515,1455.0726343996485,152296.7900649236,1826.0433386098866,116760.58261930339,2893.5345784694027,911194.34321369,0.06134406117072699,0.0014187982635001817,0.17403296746627941,0.03952593689737577,-0.00010695357923395932,0.0024170903488993645,103.359375,-233.77281188964844,120.66433715820312,-3.164092540740967,39.514827728271484,3.83152437210083,18.828155517578125,-3.6787381172180176,4.4254679679870605,-14.96492862701416,17.57147789001465,1.8461248874664307,2.550088405609131,-1.2302392721176147,8.437055587768555,-0.20024774968624115,-3.89082932472229,-4.456135272979736,0.01100073754787445,1.2948039770126343,-2.098461866378784,4958.63427734375,561.7590942382812,1207.26416015625,396.82440185546875,284.47857666015625,156.32350158691406,100.44712829589844,111.51864624023438,101.52830505371094,102.22183227539062,108.56195831298828,66.53279876708984,65.06260681152344,64.94194793701172,59.231014251708984,78.07675170898438,82.9605712890625,86.01410675048828,83.56265258789062,100.81558227539062,blues
blues.00017.wav,661794,0.30222705006599426,0.09341169893741608,0.09327623248100281,0.0021507663186639547,1089.0053437267554,231672.89148045122,1411.0016369489492,69763.92695661333,2092.359531340632,1110492.6422730288,0.048326248912412995,0.0008451654661521953,0.15109270139696643,0.031318477951435185,-7.695275417063385e-05,0.0015226189279928803,161.4990234375,-245.6872100830078,140.4812469482422,-2.7912185192108154,60.40451431274414,18.903512954711914,9.828393936157227,3.563823938369751,0.5228625535964966,-16.378488540649414,6.6293535232543945,7.258424282073975,-4.02123498916626,1.6011250019073486,5.8965744972229,-3.01721453666687,-4.775692462921143,-3.0362884998321533,-1.9979146718978882,-0.04957164078950882,-3.961829423904419,5196.2568359375,800.1619262695312,795.8256225585938,360.8869934082031,235.4403533935547,99.82424926757812,118.55097198486328,93.30116271972656,129.11521911621094,105.23014831542969,96.81719207763672,71.32835388183594,72.96355438232422,78.65543365478516,56.01136016845703,58.36332702636719,65.71512603759766,64.91010284423828,62.93349838256836,64.81745147705078,blues
blues.00018.wav,661794,0.2700689136981964,0.09770417958498001,0.07967066019773483,0.002955756150186062,1537.49138675598,193154.17271776198,2053.9654116157853,145508.38953144496,3355.2744004676624,1655221.1033472735,0.056141769987432324,0.0017222051542408522,0.16533625789623102,0.03675306349148343,-0.00019731458451133221,0.0010559138609096408,83.35433467741936,-252.48178100585938,104.94515991210938,15.296442985534668,42.68783950805664,6.77045202255249,21.611764907836914,-1.31117844581604,5.681745529174805,-16.636873245239258,12.169349670410156,-1.9619532823562622,1.9602652788162231,-0.8982277512550354,7.762360572814941,2.3758621215820312,1.7791144847869873,1.3305402994155884,3.61505126953125,4.906599521636963,-2.6610512733459473,2874.182861328125,604.0597534179688,661.9402465820312,162.72171020507812,92.87256622314453,117.26866149902344,73.4713134765625,100.5263671875,125.60382843017578,123.66207122802734,52.16499328613281,64.75908660888672,48.76034927368164,71.511962890625,102.00459289550781,93.04837036132812,132.0183563232422,182.26515197753906,151.66873168945312,96.47257232666016,blues
blues.00019.wav,661794,0.2574455440044403,0.09603878855705261,0.09761591255664825,0.002577246632426977,1195.4981307417586,249540.7828286062,1481.0226382418614,46878.31181002753,2183.5384076819896,1228593.4312193072,0.05888603900812065,0.001798326376787047,0.15527673304068146,0.03435494873327589,-0.00016505917301401496,0.002579453168436885,123.046875,-236.67947387695312,138.4055938720703,-4.930479526519775,47.65449905395508,5.15785026550293,8.887805938720703,0.48740580677986145,-3.788341999053955,-14.984867095947266,10.428945541381836,-0.3413844108581543,0.7833589911460876,1.780983805656433,4.229559421539307,-0.4747692048549652,-6.104543209075928,-5.3946428298950195,-1.3449989557266235,-3.7254629135131836,-4.3737101554870605,5576.6396484375,536.284423828125,1166.9212646484375,311.2414855957031,466.28759765625,91.67842102050781,98.06045532226562,159.00234985351562,77.34832000732422,104.50035095214844,134.52066040039062,80.47018432617188,77.91053009033203,73.61766052246094,63.29975891113281,80.72323608398438,95.50785827636719,92.61282348632812,72.52175903320312,66.9319839477539,blues
blues.00020.wav,661794,0.3026832044124603,0.09436195343732834,0.07542555034160614,0.0024926280602812767,1390.3828144597217,103083.25105909246,1911.2183779596783,88690.5686716061,2881.9602736187644,838563.1066412601,0.05258634232405259,0.000616229079623275,0.16789040803148228,0.03649873790521691,-9.017862612381577e-05,0.0014828883577138186,135.99917763157896,-230.36378479003906,127.07772827148438,7.114696025848389,39.76705551147461,1.9217216968536377,17.410606384277344,-5.626917839050293,8.2406644821167,-18.116043090820312,13.844724655151367,-3.757110834121704,2.5798490047454834,-4.316714286804199,6.797995090484619,-6.167014122009277,-6.200633525848389,-4.501896381378174,-1.8255953788757324,-0.5159098505973816,1.5071842670440674,2989.16015625,397.7683410644531,600.3923950195312,176.0068817138672,116.42420959472656,100.17703247070312,79.68089294433594,69.49092102050781,60.151729583740234,72.71003723144531,71.56751251220703,74.58946990966797,62.5890007019043,62.12507247924805,60.68846130371094,49.888160705566406,52.91843032836914,73.46965026855469,94.82006072998047,73.84815216064453,blues
blues.00021.wav,661794,0.3213101327419281,0.10331618785858154,0.10108429938554764,0.0032309708185493946,1046.7751265628158,291445.5028508076,1481.055846630085,70296.72479551569,1768.6786837478248,1371450.9685787938,0.047907452387857694,0.0023313094290948392,0.1524097349643704,0.03219939830838969,-7.409577665384859e-05,0.0022113537415862083,99.38401442307692,-264.6712646484375,138.85433959960938,11.167329788208008,48.52392578125,14.904312133789062,20.586437225341797,3.206176280975342,1.2635797262191772,-15.839372634887695,15.975111961364746,3.35821795463562,-1.5066410303115845,1.896920919418335,6.313499450683594,-0.9959838390350342,-2.4147837162017822,-3.679157257080078,0.4992716908454895,5.044060230255127,-0.7863168120384216,6340.71826171875,1001.4290161132812,1283.5443115234375,371.2583923339844,248.14610290527344,130.01280212402344,119.96546173095703,104.4109115600586,95.39590454101562,85.30513763427734,79.14540100097656,71.93295288085938,70.0342025756836,68.50409698486328,82.13329315185547,89.51522827148438,93.94477844238281,119.20295715332031,117.73886108398438,148.49114990234375,blues
blues.00022.wav,661794,0.3066106140613556,0.09801272302865982,0.11337931454181671,0.003687520045787096,1155.8692569677266,314152.7441398855,1497.9367164922812,59092.069989695716,2116.1826149216936,1357860.3373823387,0.05856995903422274,0.0028679686061733804,0.14133103826037172,0.02910929836941967,-5.532051727641374e-05,0.0031951977871358395,99.38401442307692,-233.96311950683594,136.14453125,3.306636095046997,48.930625915527344,8.705183982849121,13.989510536193848,5.362715721130371,0.41018909215927124,-13.483556747436523,16.860368728637695,5.134751796722412,-2.230726957321167,3.9538214206695557,5.3132123947143555,0.8079429864883423,-1.100390076637268,-4.539631366729736,-2.4259493350982666,3.3244359493255615,-0.6058455109596252,6504.24658203125,959.7279663085938,1162.97412109375,383.9662780761719,304.6137390136719,165.4091033935547,105.51817321777344,128.13931274414062,151.9845733642578,82.7322998046875,114.36249542236328,77.221435546875,66.00460052490234,83.29674530029297,101.00322723388672,80.28279113769531,78.61717224121094,100.40608978271484,119.3193359375,143.4013214111328,blues
blues.00023.wav,661794,0.2808070182800293,0.09117235243320465,0.10193510353565216,0.0035581670235842466,1210.1413909563544,131835.5422071378,1497.6767028462984,51645.13855462,2454.0690481801043,609044.3289080166,0.052467009860788866,0.0010877847348502296,0.16295305635639035,0.03670344502047157,-0.00011488631571410224,0.0020992793142795563,95.703125,-227.25579833984375,137.7651824951172,-14.502317428588867,63.57535934448242,5.601748466491699,11.988768577575684,1.8891488313674927,-1.870935320854187,-7.618035793304443,-2.4516420364379883,-2.898021697998047,-9.43382453918457,-10.939208030700684,3.563646078109741,4.152738094329834,0.09471209347248077,-2.98022723197937,-1.3866448402404785,7.53489351272583,-3.0437848567962646,4144.39990234375,507.16558837890625,1245.194580078125,210.98936462402344,152.5459442138672,93.58656311035156,102.5617904663086,87.2691421508789,97.51638793945312,97.63351440429688,104.15347290039062,87.92733764648438,115.71939086914062,68.92532348632812,77.30342102050781,45.21219253540039,66.85020446777344,82.50898742675781,93.42404174804688,74.0711669921875,blues
blues.00024.wav,661794,0.26306962966918945,0.09996888786554337,0.08692266792058945,0.00251215067692101,1120.1665690448087,176332.3092267213,1448.1227682080862,53858.88080667698,2232.2171027588456,1204219.209962948,0.04727604770881671,0.0010789939313289771,0.1520555267149151,0.03332541396461435,-0.00010250405466649681,0.0017136884853243828,103.359375,-274.3768310546875,130.40737915039062,-6.357468128204346,70.38822174072266,13.26966381072998,9.472180366516113,7.733089447021484,-1.2365491390228271,-0.57098788022995,-2.2971627712249756,3.7794153690338135,0.08548226207494736,-0.9368571043014526,2.296841859817505,4.289633750915527,-1.6617896556854248,-10.43904972076416,-6.793425559997559,-1.0635625123977661,-1.5890816450119019,5920.21826171875,500.4164733886719,1342.983642578125,311.4975891113281,230.38287353515625,155.52798461914062,121.50666809082031,150.25732421875,94.17127227783203,68.86656951904297,76.74091339111328,73.51651000976562,126.63780975341797,63.14865493774414,69.60198974609375,47.88312530517578,49.10369110107422,39.414466857910156,44.23625564575195,83.5059585571289,blues
